,Surface m²,Price €,Luxury_location,Date Post,Description,Meublee,Type_appart_chambre,Type_appart_studio,Code_postal_75001,Code_postal_75002,Code_postal_75003,Code_postal_75004,Code_postal_75005,Code_postal_75006,Code_postal_75007,Code_postal_75008,Code_postal_75009,Code_postal_75010,Code_postal_75011,Code_postal_75012,Code_postal_75013,Code_postal_75014,Code_postal_75015,Code_postal_75016,Code_postal_75017,Code_postal_75018,Code_postal_75019,Code_postal_75020
79,20,850,0,30 août 2019,"Limite 6e et 5e, Observatoire, Luxembourg, RER B, toutes facultés, dans bel immeuble, ascenseur, gardien.

Studio meublé 20m² environ, calme, ensoleillé, pour étudiant (e), prépas, stagiaire.

Loyer 850 € / mois + charges.
Agences s'abstenir.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80,50,1600,0,30 août 2019,"Très bel appartement lumineux, meublé de 50 m² dans le coeur de Montmartre (Halle Saint Pierre). 2eme étage avec ascenseur composé de deux pièces principales (chambre, cuisine ouvert, séjour).

Station à proximité Anverse - Barbès Rochechouart ( L2 et L12).

Disponible à partir du 15 Octobre 2019.

2 mois de loyer en guise de garantie encaissé.

Bail d'une période de 1 an minimum.

Loyer : 1600 €/mois +  300 € charges (chauffage, électricité, eau collectif).

Références et dossier demandés. Agents svp abstenir.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
81,56,1700,0,30 août 2019,"Appartement 56 m² Allée Darius Milhaud, 4e étage avec ascenseur.
Meublé ou vide.
Grand appartement. Le logement est proche  rue Manin, rue petit, les magasins et les restaurants.
Vous apprécierez pour la vue du balcon très agréables et très calme.
toilettes séparée, grande cuisine ...

Loyer : 1650 € + charges 50 €",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82,9,450,0,30 août 2019,"Métro Duroc/Montparnasse.
Studette atypique meublée, 9 m², au 6e et dernier étage ascenseur exposition sud, calme, sur cour pavée. Isolation. Porte blindée. Douche + wc. Mobilier cuisinette couchage 1 personne. Rangements.
Gardien, digicode, local vélos.
Prise téléphonique.
Possibilité internet ( au choix Free ou Orange ).
Possibilité bureau ou pied-à-terre.
Libre de suite.
450 €/mois charges forfaitaires incluses hors électricité.
Garanties demandées.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,14,720,1,30 août 2019,"Châtelet, près Bastille. Rue de la Ferronnerie.
Studio atypique meublé, environ 14 m² avec mezzanine.
Belle hauteur sous plafond. Fenêtre style Vélux.
Au 3e sans ascenseur. Tout confort, coin-cuisine équipé, salle d'eau avec baignoire sabot, wc, lavabo, lave-linge.

Courte durée possible.

Loyer 720 euros + charges.",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,70,3600,1,30 août 2019,"Appartement meublé exceptionnel avec beaucoup de charme ; Appartement refait à neuf .
Métro Pyramides, Ligne 1, face jardin des Tuileries et le musée du Louvre.
10 minutes à pied de la place de la Concorde, des Champs Élysées et de la place Vendôme .

3 pièces, 70 m², entièrement meublé et équipé avec internet fibre optique. Bel immeuble du 18e siècle sur jardin intérieur, pavage d'origine au 4ème étage ascenseur. Interphone. 2.85 m hauteur sous plafond, parquet moulure cheminées d'origine.

Grande entrée, séjour avec cheminée, salle à manger, grande chambre avec grand placard et cheminée, salle de bains avec douche à l'italienne, cuisine équipée avec four, machine à laver lavante-séchante, lave-vaisselle, plaque à induction, four micro-ondes, hotte aspirante.

Très calme, double vitrage. Très clair.
Libre de suite.

Loyer : 3600 € charges comprises",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,26,1410,1,30 août 2019,"Métro Sèvres Babylone ou Vaneau.

Dans résidence moderne et sécurisée avec jardins, gardien.
Studio 26 m², complètement meublé, équipé, wifi fibre orange très haut débit. Chauffage collectif.

Loyer : 1.410 €/mois, tout inclus (chauffage, électricité, wifi).Seulement eau en collectif avec compteur privatif eau chaude et froide 20/25 euros/mois déduit sous la caution ou une fois par an.

5/10 min de Université Descartes. Ferrandi, Cordon Bleu, Sciencespo, Alliance Française, Sorbonne, Ritz Escoffier, Icp.

Disponible au 15/08/2019.",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,60,1800,1,30 août 2019,"Penthouse 60 m² vue Paris - Bastille-République. Dernier étage avec ascenseur, + mezzanine, balcon, très calme, très lumineux, vue dégagée sans vis-à-vis. Hors du Commun. Cuisine américaine équipée­, chambre avec placards, balcon, mezzanine avec coin dressing, salle de bains (bain et douche), lave-linge, sèche-linge.
Métro au pied de l'immeuble.
Loyer 1.750 €/mois + 50 € provision pour charges. Sérieuses garanties requises.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87,23,870,0,30 août 2019,"A louer à partir du 1er septembre.

Studio lumineux avec balcon donnant sur rue calme.

Au 4e étage dans un immeuble récent et de standing avec ascenseur et gardiennage.

Entrée avec coin cuisine : plaques de cuisson, réfrigérateur, rangements.
Séjour : grands placard-dressings, lit, commode, table, chaises, bibliothèque, TV.
Salle de bains avec wc : baignoire, lave-linge, rangements.
Chauffage individuel électrique.
Eau chaude collectif.

A 2 minutes du métro Vaugirard, ligne 12.

Quartier calme résidentiel.
Proche tous commerces, marché, cinéma, etc.
Loyer : 870 €/moischarges comprises.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88,25,1500,0,30 août 2019,"Cœur de Passy, proche zone piétonne et tous commerces, studio 25m2, totalement refait à neuf, meublé et totalement équipé, immeuble moderne de standing avec gardien, 2ème étage, ascenseur, interphone, digicode, volets roulants électriques, double vitrage phonique.
Grand balcon filant, sur rue calme, lumineux sans vis-à-vis.
Comporte 1 salon meublé avec 2 canapés lit de 2 places, un grand dressing avec nombreux rangements, cuisine américaine moderne totalement équipée avec lave-vaisselle, lave-linge séchant, frigidaire, congélateur séparé, four à chaleur tournante, micro-onde, plaques à induction et hotte aspirante.
1 salle de douche et WC refaits à neuf (adaptés PMR) et sèche-linge chauffant.
Fer à repasser et table à repasser, aspirateur, bouilloire et vaisselle fournie.
TV écran plat avec TNT branchée.
Chauffage et eau chaude collectifs compris dans les charges.
Une cave complète ce bien.
Disponible à partir du 1er Janvier 2020.

Loyer : 1500 € charges comprises",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89,17,750,0,30 août 2019,"Métro Père Lachaise Dans bâtiment en fond de cour, au 1er étage sans ascenseur. Studio meublé 17m2 comprenant séjour avec cuisine équipée, mezzanine, canapé lit, armoire, salle d'eau avec douche wc lavabo.
Ce studio dispose d'une  terrasse, et d'une  buanderie avec machine à laver le linge.
Loyer 750 €/mois charges comprises sauf eau. Libre au 01/09/2019. Me contacter  par courriel.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,25,950,0,30 août 2019,"2 pièces meublé 25 m², vue sur les toits de Paris, 6ème étage sans ascenseur.
1 salon, 1 chambre, salle de bains + wc avec lave-linge, coin cuisine, cave.
Vue sur tour Eiffel dans la rue.

Proche de la mairie du XVe, toutes commodités.
Très calme, ensoleillé.
Interphone, digicode, gardien.
Visites à partir de 18h30 uniquement.

Libre 1/10/2019.
Loyer : 950 € charges comprises.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,35,1580,0,30 août 2019,"One Room Apartment 35m2, separate kitchen, with balcony, luminous, near the Parc Monceau.

Studio. Avenue de Wagram.
Balcon exposition Sud, à 150 mètres du métro Wagram, proche du parc Monceau. Il est situé place d'Israël et à quelques mètres de la place du Brésil.

Au 1er étage avec ascenseurs.

Immeuble récent de standing, sécurisé, avec gardien double vitrage, entièrement meublé, 35 m², très clair, sans vis-à-vis, belle vue, balcon donnant sur une belle place arborée.
Tout confort, cuisine indépendante avec fenêtre, vaisselle, lave-vaisselle, sofa-lit, salle de bain avec lave-linge, chauffage, une cave de 10m2 complète ce bien.

Loyer : 1380E/mois + 200 € de charges.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92,9,420,0,30 août 2019,"Métro Exelmans (lignes 9 et 10).

Bel immeuble pierre de taille, digicode, gardien, interphone.

Studette 9 m², bien meublée, excellent état : douche, cuisinette, wc palier proche.
Au 8e sans ascenseur, calme, ensoleillée.
Belle vue.
Double vitrage.
Idéal étudiant(e).
Caution parentale demandée.

Libre.
Loyer : 380 €/mois + 40 € forfait charges.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,34,1390,1,30 août 2019,"Paris Louvre - St Honoré Paris.
Dans un immeuble haut de gamme et classé, au premier étage le studio est rénové entièrement en conservant le parquet du 18eme siècle, la cheminée et le miroir d'époque.
une pièce à vivre avec deux fenêtres en double vitrage et entièrement équipée.
Une cuisine américaine équipée y compris vaisselle
Salle de bains séparée des toilettes.
Beaucoup de rangements.

Possibilité courte durée.
Loyer : 1390 €/mois charges comprises.",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,50,1750,1,30 août 2019,"Exceptionnel ! Triangle d'or - 
A 50 m des Champs Élysées, rue de Washington.

Grand 2 pièces traversant, de 50 m² environ.

Beaucoup de charme.
Calme et lumineux, mansardé, poutres apparentes et belle hauteur sous plafond.

Refait à neuf, meublé confortablement, cuisine entièrement équipée, vaste salon avec téléviseur, salle à manger, une chambre, une salle de bains, une mezzanine (avec couchage supplémentaire). Literies neuves.
2 dressings avec grands miroirs.
5ème étage sans ascenseur.
Colocation acceptée.
Beaucoup de cachet.
Agences s'abstenir.

Sérieuses références demandées.

Libre le 15 septembre.

Loyer : 1700 €/mois + charges 50 €.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95,9,690,0,30 août 2019,"A deux pas du métro Trocadéro, proche de tous les commerces et transports. Bel immeuble en pierre de taille. Au 6e et dernier étage avec ascenseur. Studette meublée entièrement refaite claire, très calme et tranquille.
9 m² au sol (volume total 30 m3), vrai mezzanine 7 m² avec rangements. Coin cuisine aménagé et équipé, douche, toilettes, nombreux placards et rangements, plaques vitrocéramique, ballon eau chaude 50L, micro-ondes grill, lave-linge 6 kg, réfrigérateur, télévision LCD 32', couchage fourni avec matelas, couette...
Chauffage électrique radiant. Porte blindée, 2 digicodes et gardienne. EDF non compris. Internet possible.

Photos sur demande par mail.
690 €/mois charges comprises.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96,9,520,0,30 août 2019,"Boulevard Pereire, quartier Ternes bon côté du 17ème.

Agréable studio meublé 9,51 m² entièrement refait à neuf au 7e avec ascenseur, dans bel immeuble Haussmannien.
Propre, calme, lumineux, vue dégagée.
Parquet, canapé-lit, commode, cuisine avec frigo , douche, rangement en mezzanine.
Immeuble standing. Gardien, digicode, interphone, wc palier (privatif).

Proximité jardin Pereire, marché, Fnac. Métro : Pereire (Maréchal Juin), Ternes. Porte Maillot. RER : Neuilly Porte Maillot. 10 mn à pied des Champs Elysées.

Loyer : 520 €/mois prévoir provision charges.

Possibilité APL. Dossier complet demandé.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,25,900,1,30 août 2019,"Studio 25 m², meublé, calme sur cour avec une petite terrasse, sans vis-à-vis, situé Passage Thiéré. Il est à 2 pas de la station Bastille, près de la rue de la Roquette
Digicode.
wc avec douche, lavabo, ballon d'eau chaude . Chauffage électrique individuel.
- Canapé-lit
- Micro-ondes
- réfrigérateur
- Ustensiles de cuisine et vaisselle
- Beaucoup d'espace de rangement.
- Accès à la buanderie commune de la résidence.

Loyer charges comprises. (hors électricité, assurance)

Merci de mentionner votre situation par mail. (statut, année d'étude si étudiant, durée souhaitée, revenus, garants, ...)
Pour les étudiants étrangers, un garant en France est exigé
vos revenus doivent égaler au moins 3 fois le loyer.

- Prévoir lors de la visite : dossier de candidature
- Prévoir à la remise des clés : - attestation d'assurance / caution solidaire
Dépôt de garantie : 1800 €
Loyer : 900 € charges comprises",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98,81,2850,1,30 août 2019,"Appartement 3/4 pièces 31 rue des blancs Manteaux Paris 4e

Hôtel de Ville, en plein cœur du Marais, a 3 minutes du centre Georges Pompidou

Appartement 3/4 pièces meublé, tout confort d'une surface 81 m²

Refait entièrement à neuf par architecte.

Au 4e étage avec ascenseur d'un bel immeuble en pierre de taille.

Double orientation  clair et calme.

Beau double séjour lumineux  30 m²,

 2 chambres 16 et 10 m² équipée de leur dressings

Salle de bains

Wc indépendants
Cuisine entièrement équipée (four, lave-vaisselle, plaque de cuisson, micro-ondes, frigidaire). Climatiseur - lave-linge séchant.

Prestations de standing au cœur du Marais, plafond moulurée, parquet point de Hongrie, corniches, alliance du patrimoine du marais et de l'équipement contemporain.


Longue durée privilégiée, pas de location de courte durée. Ancien locataire resté 3 ans

Loyer : 2.720 €/mois + 130 € de charges.

Dépôt garantie 2 mois

Caution solidaire demandée
Loyer : 2850 € charges comprises",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,24,870,0,30 août 2019,"Boulevard Voltaire. Dans bel immeuble Haussmanien avec digicode. Deuxième étage sans ascenseur. Charmant deux pièces de 24 m² bien agencé et meublé avec pièce à vivre, chambre, cuisinette avec plaque et réfrigérateur, salle de bains et toilettes.

Loyer charges comprises.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,33,1150,0,30 août 2019,"Exelmans. Appartement. Calme, proche métro, nombreux commerces.

Grand studio entièrement refait à neuf meublé et de haut standing.
33 m² très fonctionnel, charme, très lumineux.

Entrée couloir, grande pièce avec très grand lit + grand canapé-lit.
Nombreux rangements.

Cuisine très haut de gamme, refaite à neuf par architecte, séparée de la pièce principale : tout équipé et encastré four, micro-ondes, lave-vaisselle, machine à laver etc.

Salle de bains très haut de gamme, refaite à neuf par architecte. Toilettes séparés.

Loyer : 1150 € /mois charges comprises (eau, chauffage, entretien immeuble).
1 personne idéalement, 2 personnes maximum (sous conditions).
APL pas possibles.
SMS de préférence.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101,11,600,0,30 août 2019,"Studette meublée indépendante 11 m², Calme, literie 1 personne.

Proximité immédiate métro Exelmans lignes 9 et 10 Michel Ange Molitor. Bus, 62, 22 et PC.
1er étage. Immeuble standing, cadre agréable, 2 gardiens, digicode, interphone, ascenseur.
Coin kitchenette, réfrigérateur, micro-ondes, plaques vitrocéramiques, nombreux rangements, Porte blindée -  douches/wc privatifs sur palier.

Loyer charges incluses (électricité, eau, chauffage central).
Visite sur rendez-vous avec dossier complet. Caution parentale.
Merci d'envoyer courriel avec profil détaillé et la durée souhaitée de location.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102,69,2370,0,30 août 2019,"Appartement 2/3 pièces en parfait état, au 6e et dernier étage avec ascenseur, dans bel immeuble bien entretenu avec gardien.
Très ensoleillé : exposition est/ouest avec vue totalement dégagée. Vue sur Sacré Coeur
Salle de bains avec baignoire, wc séparés, cuisine dinatoire.
Chauffage central et eau chaude courante sont compris dans les provisions sur charges.

Proche crèches, écoles, lycées (écoles publiques et privées : Lucien de Hirsch, Saint Georges...)
Proche commerces et piscine
Proche Parc des Buttes Chaumont.

Loyer : 2150 €/mois + Provision sur charges : 220 €/mois.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103,25,845,0,30 août 2019,"Métro Crimée.

Studio de 25 m², au 1er étage avec ascenseur, quartier commerçant près du canal Saint-Martin, digicode, gardienne, entrée, séjour, cuisine, salle de bains, wc séparés.

Loyer : 750 € /mois + 95 € de charges chauffages inclus.

Libre le 15 septembre.

Sérieuses références demandées.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
104,18,700,0,30 août 2019,"Rue Saint Dominique, métro La Tour Maubourg ou Invalides. Studio meublé 18 m², tout confort, coin cuisinette, salle d'eau et wc séparés.
Au 4e avec ascenseur, très clair, bel immeuble.

Tous commerces au pied de l'immeuble.

Libre de suite.


Agences s'abstenir",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,37,1395,0,30 août 2019,"Appartement meublé de 2 pièces situé au 61, rue d'Anjou. Au 2ème étage sur cour, très calme, dans un immeuble haussmannien en pierre de taille. Les communs de l'immeuble ont été rénovés en 2015 et l'appartement également rénové .

Surface habitable de 37 m² avec cuisine américaine entièrement équipée (lave-linge, lave-vaisselle, réfrigérateur), salon avec fenêtre, chambre avec fenêtre équipée d'un lit de 140 x 190 cm et d'une grande penderie, salle de bains avec grande douche, wc et lavabo, parquet au sol dans toutes les pièces.

Appartement très calme situé proche du métro et de la gare Saint-Lazare.
1.325 €/mois + environ 70 € de provisions sur charges.
Libre à partir du 05 septembre 2019.
Propriétaire : Pierre-François Vienne.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,48,2200,1,30 août 2019,"Appartement très calme et lumineux à deux pas de la Place de l'Étoile et métro Charles de Gaulle Étoile, au 6ème étage (ascenseur jusqu'au 5ème) dans un immeuble en pierres de taille.
Cuisine entièrement équipée (plaques, four, lave-vaisselle et linge) et une salle de bains. Beaucoup de cachet. Idéal jeune couple.

Loyer : 2200 € + charges 150 €",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
107,16,900,1,30 août 2019,"Près Panthéon. Rue Mouffetard. Sur jardin intérieur.

Studio 16 m²  à louer meublé, 1er étage ascenseur, tout confort.

Kitchenette, salle d'eau double wc chambre.

Clair et calme.
Tous commerces à proximité

Loyer : charges et chauffage compris.

Libre de suite.",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,29,1420,1,30 août 2019,"2 pièces meublé environ 30 m² entièrement rénové, 1er étage sans ascenseur, prestations haut de gamme.

Disponible le 15 octobre 2019.

Sur la rue Jean Nicot, à proximité immédiate de la rue Saint-Dominique, rue Cler, Tour Eiffel et Invalides. Métro la Tour Maubourg, Invalides ou Ecole Militaire.

Entrée avec placard chaussures aménagé

Salon avec cuisine américaine entièrement aménagée et équipée (2 plaques, four et micro-ondes, réfrigérateur avec congélateur, évier, lave-linge séchant Siemens Wash and Dry - tout pratiquement neuf)

Cheminée décorative, canapé lit convertible lit 2 places dans le salon, chambre avec lit double 160 matelas Sealy Lauréat, dressing grande taille avec penderie et 4 grands tiroirs

Salle de bain entièrement rénovée avec douche, wc, lavabo et nombreux rangements.

Wifi fibre optique installé.

Appartement donnant entièrement sur cour (très calme), gardienne, eau chaude et chauffage inclus dans les charges.

Disponible le 15 octobre 2019.

Sérieuses garanties demandées (quittances de loyer x 6, dernières fiches de paie x 3, minimum une caution solidaire ou caution bancaire demandée).

Agences s'abstenir.

Loyer charges comprises
Merci de m'envoyer un email.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109,17,850,1,30 août 2019,"Métro Barbès Rochechouart. Chambre meublée de 17 m² environ  pour une personne dans un appartement Haussmannien très calme, avec fenêtre sur cour. Salle de douche et wc (partagés) avec fenêtre sur cour également et coin repas. La chambre est meublée (lit simple, placard et étagères, bureau, chaise et fauteuil). Située dans un appartement au 3ème étage sans ascenseur, avec accès indépendant par la porte de service.
Loyer 850 €/mois charges comprises, comprend électricité, chauffage, eau chaude et froide, internet par fibre optique, ménage et blanchisserie linge maison.
Possibilité de louer deux chambres. La seconde chambre aux mêmes conditions.
Pour plus de renseignement, merci de contacter par mail.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110,10,500,0,30 août 2019,"Belle studette refaite à neuf et calme.
Métro Wagram – RER Péreire – Bus 20, 31, 94. Studette meublée refaite à neuf au 7ème étage sans ascenseur. 10 m². Dans immeuble haussmannien sécurisé avec digicode et gardien. Entièrement refait à neuf, douche, kitchenette équipée, placard, chauffage individuel par convecteur, lit une personne. Wc sur le palier.
Proximité commerces.
Sérieuses garanties demandées.

Loyer : 500 €/mois charges comprises.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111,18,780,0,30 août 2019,"Panthéon. Studio meublé 18 m², au 6e sans ascenseur. Magnifique vue.
Parquet, cheminée. Salle de bains et coin cuisine séparés. Charme.

Loyer charges comprises.
Visites sur rendez-vous, merci d'envoyer un mail.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,14,750,0,30 août 2019,"Porte Dauphine - Faisanderie. Joli studio tout confort, situé au 7ème étage avec ascenseur d'un bel immeuble Haussmann, sur cour.
Clair, calme et ensoleillé avec vue toits de Paris. Meublé avec lit double en mezzanine, canapé, bureau, placards, cuisinette équipée, table de déjeuner pliante, lave-linge.
Salle de douche avec toilettes et lavabo.

A deux pas de la faculté de Dauphine, du métro, des terrains de tennis et des commerces. Excellent emplacement. Ascenseur.

Loyer toutes charges comprises, chauffage et eau chaude inclus.

Disponible maintenant
Visites sur rendez vous par sms samedi 21 juillet 2018.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
113,9,400,0,30 août 2019,"Métro Malesherbes ou Wagram. Boulevard Péreire.

Chambre meublée 9 m², au 8e, ascenseur, immeuble standing, calme, très clair, parfait état : douche, eau chaude et froide, wc en communs sur palier.

Idéal étudiant(e) ou stagiaire. Chauffage électrique.

Digicode, interphone.

Libre.

Garantie parentale, caution 2 mois et dossier complet demandés.

Loyer : 400 €/mois charges comprises.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,85,2950,1,30 août 2019,"Libre pour une location longue durée à partir de début août.
Appartement bourgeois/ancien entièrement meublé situé rue Beranger.

Composé d'une entrée, un salon, une salle à manger, deux chambres sur cour et au calme,  d'une cuisine équipée indépendante, d'une petite salle de bain, wc séparés.
Environ 85 m² + balcon filant de 10 m².
2ème étage avec ascenseur.
Télévision par câble + Internet inclus dans le tarif.

Loyer 2950 charges comprises ( dont électricité/gaz, internet, 2 heures de ménages tous les quinze jours ).

Assurance obligatoire + caution.
(Agence s'abstenir).

Merci de me présenter un dossier complet avec les documents suivants, lors de la visite :
-Les 3 dernières derniers bulletins de paie.
-un garant (caution solidaire)
-une pièce d'identité
-un contrat de travail ou attestation de l'employeur précisant l'emploi et rémunération proposée, la date d'entrée en fonctions envisagée et, le cas échéant, la durée de la période d'essai.
-Carte d'étudiant ou certificat de scolarité pour l'année en cours.
-Le dernier ou avant-dernier avis d'imposition ou de non-imposition en France ou Trois derniers bulletins de salaire.
-Les deux derniers bilans ou, à défaut, une attestation de ressources pour l'exercice en cours délivré par un comptable pour les professions non salaries.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,15,1290,1,30 août 2019,"Au coeur de Paris - Plein centre - Pantheon - Quartier latin - studio tout confort et ensoleillé sur grand jardin

Le calme à Paris. Au coeur du quartier touristique du 5ème arrondissement.

Loyer tout compris: internet, électricité, chauffage, eau, charges immeuble inclus
Charges forfaitaires :165 €  à  ajouter au loyer de 1125€. Loyer total : 1290€ - Aucun supplément à prévoir.

A proximité d'Henri IV, proche de la Sorbonne,de l'université Panthéon-Assas, de l'Ecole Normale Supérieure, de l' Ecole Normale Supérieure des Arts décoratifs, de l'Ecole Nationale supérieure de Chimie, de l'Ecole supérieure de Physique et Chimie Industrielle, de l'Institut National de Paris Grignon, et de l'Institut Curie.

A deux pas de la place de la Contrescarpe, du marché Mouffetard, et des Jardins du Luxembourg.

Joli studio dans immeuble récent sécurisé (digicode + interphone) avec ascenseur. Joliment meublé, refait par architecte en 2015.

Très lumineux. Charme, soleil. Très calme (dernier étage - 3 appartements à l'étage) sur un beau jardin arboré.
15 m² environ.

Entrée-Espace cuisine équipée (micro-ondes/grill, plaques, hotte réfrigérateur avec compartiment congélateur, vaisselle complète), carrelage au sol.
Salle d'eau carrelée avec wc (douche, wc, lavabo).

Séjour avec parquet - Grande fenêtre donnant sur le jardin plein sud avec volet roulant électrique.

Nombreux placards intégrés - mobilier contemporain de qualité : canapé lit latex 140x190, bureau sur mesure avec rangements et plateau de verre, TV écran plat.

Libre à partir du 27 juin.

Courte durée possible - Bail mobilité, etc..

Garanties demandées.

Métro 10 : Cardinal Lemoine, Censier Daubenton
métro 7 : Place Monge.
Bus : 89 : Lycée Henry IV,
bus 84 : Panthéon,
 bus 27 et 21 : St Jacques Gay Lussac,
bus : 67 et 89 : Cuvier,
bus : 47 Cardinal Lemoine.
Noctilien 15 et 22,RER B : Luxembourg.


Loyer : 1125 € + charges 165 €",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,30,1400,1,30 août 2019,"Cœur Saint-Germain-des-Prés.

2 pièces meublé, 30 m², très calme et idéalement situé. Au 1er sur cour, 1 grande chambre, un séjour avec coin cuisine équipé.
(lave-linge, réfrigérateur, plaques vitrocéramiques, four), salle de bains, poutres et parquet. Belle hauteur sous plafond (3,20 m). Repeint à neuf.

Libre en Aout.

Loyer : 1.400 € /mois charges comprises.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,75,2800,1,30 août 2019,"Très Bel appartement F4 de standing dans un immeuble Haussmannien, 75 m² au 2nd étage, triple exposition, hauts plafonds, 3 m, moulures, parquet.

Il est situé dans un quartier vivant, sympathique proche des commerces et des transports à deux pas de la Place de la Nation.

Composé d'une belle entrée, deux chambres, un salon (double séjour) sur avenue de Saint-Mandé, avec grand balcon, une cuisine séparée avec porte coulissante, équipée de frigo, four, micro-ondes, plaque, lave-vaisselle, lave-linge séchant, une salle de bain avec douche, meuble, sèche-serviette, wc indépendants, chauffe-eau individuel à gaz.
La cuisine, salle de bain, salle toilette sont neuf.

Entrée d'immeuble avec code, entrée de bâtiment avec visiophone, les fenêtres en double vitrage et plusieurs sont oscillo-battantes, placard penderie, ascenseur, et une cave…
Complétement rénové en 2019.

Disponible
Loyer : 2.400 €/mois + 400 € charges (comprenant l'eau froide et l'entretien des parties communes, et frais de gardien).

Dépôt de garantie et cautions sérieuses demandés. Pas de sous-location.

Merci de nous contacter par email ou par sms en nous précisant votre profil et votre projet.
NB : Le propriétaire refuse le démarchage commercial.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
118,45,1600,0,30 août 2019,"Élégant appartement meublé au rez-de-chaussée de 45 m², proche Trocadero, Victor Hugo.
Entrée indépendante, salon avec canapé lit, cuisine américaine, salle de bains avec douche.
A l'etage: chambre, bureau, placards refait à neuf.
Nombreux transports: métro Boissiére, Victor Hugo et Trocadéro.

Libre à partir du 1er septembre.

Loyer: 1490E/mois + 110E de charges

Garanties sérieuses demandées.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
